nohup: ignoring input
/root/ot_image_refactored/model/text_guided_sde.py:144: SyntaxWarning: invalid escape sequence '\i'
  """用于在损失函数中计算 \int ||v_t||^2 dt"""
/root/miniconda3/lib/python3.12/site-packages/clip/clip.py:137: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  state_dict = torch.load(model_path, map_location="cpu")
[VAE] 正在从本地加载权重: /root/autodl-tmp/sd-vae-ft-mse
[CLIP] 正在物理强制加载本地权重文件: /root/autodl-tmp/clip/RemoteCLIP-ViT-L-14.pt
🚀 Started Training: V35_TextGuided_ENOT_Base | Logs: /root/autodl-tmp/runs/V35_TextGuided_ENOT_Base/tb_logs
Epoch [24/100] (eps=0.0500) [450/852] |██████████----------| G=3.1870 D=0.1153 dir=0.0520 nc=17.8872 [0.47s/it]
Epoch [24/100] (eps=0.0500) [500/852] |███████████---------| G=3.0271 D=0.0291 dir=0.0452 nc=16.4540 [0.40s/it]
Epoch [24/100] (eps=0.0500) [550/852] |████████████--------| G=4.2226 D=0.4924 dir=0.0662 nc=20.4505 [0.39s/it]
Epoch [24/100] (eps=0.0500) [600/852] |██████████████------| G=3.8894 D=-0.9326 dir=0.0000 nc=17.4427 [0.41s/it]
Epoch [24/100] (eps=0.0500) [650/852] |███████████████-----| G=2.9156 D=0.3618 dir=0.0665 nc=14.7351 [0.39s/it]
Epoch [24/100] (eps=0.0500) [700/852] |████████████████----| G=3.2837 D=-0.1605 dir=0.0598 nc=16.2636 [0.40s/it]
Epoch [24/100] (eps=0.0500) [750/852] |█████████████████---| G=3.2565 D=-0.4827 dir=0.0432 nc=15.4115 [0.40s/it]
Epoch [24/100] (eps=0.0500) [800/852] |██████████████████--| G=3.4923 D=-0.1279 dir=0.0584 nc=16.3722 [0.39s/it]
Epoch [24/100] (eps=0.0500) [850/852] |███████████████████-| G=3.3713 D=-0.2122 dir=0.0627 nc=16.8577 [0.39s/it]
Epoch [24/100] (eps=0.0500) [852/852] |████████████████████| G=3.5193 D=0.0006 dir=0.0350 nc=17.3713 [0.37s/it]
Epoch [25/100] (eps=0.0500) [050/852] |█-------------------| G=3.2999 D=-0.4457 dir=0.0597 nc=14.3820 [0.41s/it]
Epoch [25/100] (eps=0.0500) [100/852] |██------------------| G=3.6456 D=-0.2465 dir=0.0729 nc=17.6954 [0.48s/it]
Epoch [25/100] (eps=0.0500) [150/852] |███-----------------| G=3.4399 D=-0.4519 dir=0.0492 nc=16.4015 [0.39s/it]
Epoch [25/100] (eps=0.0500) [200/852] |████----------------| G=3.8897 D=-0.2527 dir=0.0855 nc=18.7207 [0.40s/it]
Epoch [25/100] (eps=0.0500) [250/852] |█████---------------| G=4.2427 D=-0.3830 dir=0.0597 nc=20.6824 [0.40s/it]
Epoch [25/100] (eps=0.0500) [300/852] |███████-------------| G=2.6280 D=0.3148 dir=0.0523 nc=16.0606 [0.39s/it]
Epoch [25/100] (eps=0.0500) [350/852] |████████------------| G=3.0947 D=0.3385 dir=0.0832 nc=17.2022 [0.40s/it]
Epoch [25/100] (eps=0.0500) [400/852] |█████████-----------| G=3.8457 D=-0.4295 dir=0.0544 nc=17.5313 [0.39s/it]
Epoch [25/100] (eps=0.0500) [450/852] |██████████----------| G=4.2916 D=-0.2305 dir=0.0462 nc=18.2026 [0.40s/it]
Epoch [25/100] (eps=0.0500) [500/852] |███████████---------| G=2.8642 D=-0.0551 dir=0.0879 nc=16.2189 [0.40s/it]
Epoch [25/100] (eps=0.0500) [550/852] |████████████--------| G=2.8849 D=-0.0436 dir=0.0720 nc=15.9390 [0.41s/it]
Epoch [25/100] (eps=0.0500) [600/852] |██████████████------| G=3.1173 D=-0.1228 dir=0.0539 nc=15.3615 [0.47s/it]
Epoch [25/100] (eps=0.0500) [650/852] |███████████████-----| G=3.1893 D=-0.0097 dir=0.0511 nc=16.0714 [0.39s/it]
Epoch [25/100] (eps=0.0500) [700/852] |████████████████----| G=3.1336 D=0.2167 dir=0.0736 nc=15.3666 [0.39s/it]
Epoch [25/100] (eps=0.0500) [750/852] |█████████████████---| G=4.0033 D=-0.0627 dir=0.0582 nc=19.8776 [0.39s/it]
Epoch [25/100] (eps=0.0500) [800/852] |██████████████████--| G=3.7716 D=0.3916 dir=0.0755 nc=20.9994 [0.38s/it]
Epoch [25/100] (eps=0.0500) [850/852] |███████████████████-| G=3.4442 D=0.0733 dir=0.0644 nc=15.5373 [0.39s/it]
Epoch [25/100] (eps=0.0500) [852/852] |████████████████████| G=3.9026 D=0.0235 dir=0.0482 nc=18.4586 [0.37s/it]
Epoch [26/100] (eps=0.0500) [050/852] |█-------------------| G=3.2681 D=-0.3302 dir=0.0573 nc=16.4012 [0.41s/it]
Epoch [26/100] (eps=0.0500) [100/852] |██------------------| G=3.5216 D=-0.2335 dir=0.0532 nc=19.0042 [0.40s/it]
Epoch [26/100] (eps=0.0500) [150/852] |███-----------------| G=3.6019 D=0.1132 dir=0.0469 nc=17.8303 [0.40s/it]
Epoch [26/100] (eps=0.0500) [200/852] |████----------------| G=3.1562 D=-0.2469 dir=0.0434 nc=15.9789 [0.39s/it]
Epoch [26/100] (eps=0.0500) [250/852] |█████---------------| G=3.0000 D=0.1643 dir=0.0618 nc=15.1024 [0.47s/it]
Epoch [26/100] (eps=0.0500) [300/852] |███████-------------| G=3.8506 D=-0.3951 dir=0.0868 nc=19.1127 [0.40s/it]
Epoch [26/100] (eps=0.0500) [350/852] |████████------------| G=2.4031 D=0.6849 dir=0.0534 nc=15.6282 [0.40s/it]
Epoch [26/100] (eps=0.0500) [400/852] |█████████-----------| G=2.7588 D=0.0545 dir=0.0452 nc=16.0289 [0.40s/it]
Epoch [26/100] (eps=0.0500) [450/852] |██████████----------| G=3.1268 D=0.3613 dir=0.0735 nc=17.1867 [0.40s/it]
Epoch [26/100] (eps=0.0500) [500/852] |███████████---------| G=3.1290 D=-0.0323 dir=0.0732 nc=16.8297 [0.40s/it]
Epoch [26/100] (eps=0.0500) [550/852] |████████████--------| G=3.6278 D=-0.2582 dir=0.0648 nc=18.6313 [0.40s/it]
Epoch [26/100] (eps=0.0500) [600/852] |██████████████------| G=3.0613 D=0.2488 dir=0.0415 nc=18.5661 [0.40s/it]
Epoch [26/100] (eps=0.0500) [650/852] |███████████████-----| G=3.3037 D=0.1806 dir=0.0500 nc=17.9928 [0.39s/it]
Epoch [26/100] (eps=0.0500) [700/852] |████████████████----| G=2.9028 D=0.1072 dir=0.0568 nc=16.4017 [0.40s/it]
Epoch [26/100] (eps=0.0500) [750/852] |█████████████████---| G=3.1885 D=-0.2364 dir=0.0446 nc=16.2204 [0.47s/it]
Epoch [26/100] (eps=0.0500) [800/852] |██████████████████--| G=3.0227 D=-0.1342 dir=0.0508 nc=15.5312 [0.39s/it]
Epoch [26/100] (eps=0.0500) [850/852] |███████████████████-| G=3.8419 D=-0.2318 dir=0.0774 nc=19.3419 [0.39s/it]
Epoch [26/100] (eps=0.0500) [852/852] |████████████████████| G=2.6384 D=0.1061 dir=0.0483 nc=15.7899 [0.38s/it]
Epoch [27/100] (eps=0.0500) [050/852] |█-------------------| G=3.4807 D=-0.5364 dir=0.0609 nc=15.7115 [0.41s/it]
Epoch [27/100] (eps=0.0500) [100/852] |██------------------| G=2.9396 D=-0.0917 dir=0.0501 nc=16.3377 [0.40s/it]
Epoch [27/100] (eps=0.0500) [150/852] |███-----------------| G=3.5232 D=0.4842 dir=0.0621 nc=16.4340 [0.40s/it]
Epoch [27/100] (eps=0.0500) [200/852] |████----------------| G=3.5586 D=-0.4774 dir=0.0607 nc=16.9140 [0.40s/it]
Epoch [27/100] (eps=0.0500) [250/852] |█████---------------| G=3.8424 D=0.2063 dir=0.0539 nc=20.5147 [0.40s/it]
Epoch [27/100] (eps=0.0500) [300/852] |███████-------------| G=2.9847 D=0.0094 dir=0.0659 nc=15.1764 [0.40s/it]
Epoch [27/100] (eps=0.0500) [350/852] |████████------------| G=3.1489 D=0.1223 dir=0.0446 nc=16.0529 [0.47s/it]
Epoch [27/100] (eps=0.0500) [400/852] |█████████-----------| G=2.9644 D=0.3675 dir=0.0575 nc=16.2457 [0.40s/it]
Epoch [27/100] (eps=0.0500) [450/852] |██████████----------| G=3.1386 D=0.0357 dir=0.0608 nc=16.7475 [0.39s/it]
Epoch [27/100] (eps=0.0500) [500/852] |███████████---------| G=2.9645 D=-0.3530 dir=0.0786 nc=15.5328 [0.40s/it]
Epoch [27/100] (eps=0.0500) [550/852] |████████████--------| G=3.0240 D=0.1040 dir=0.0564 nc=15.5194 [0.40s/it]
Epoch [27/100] (eps=0.0500) [600/852] |██████████████------| G=3.4280 D=0.0836 dir=0.0573 nc=18.5200 [0.39s/it]
Epoch [27/100] (eps=0.0500) [650/852] |███████████████-----| G=4.0733 D=-0.2434 dir=0.0447 nc=19.6222 [0.39s/it]
Epoch [27/100] (eps=0.0500) [700/852] |████████████████----| G=3.6789 D=-0.3506 dir=0.0611 nc=17.9705 [0.40s/it]
Epoch [27/100] (eps=0.0500) [750/852] |█████████████████---| G=3.5431 D=-0.1214 dir=0.0636 nc=18.1188 [0.40s/it]
Epoch [27/100] (eps=0.0500) [800/852] |██████████████████--| G=3.1264 D=0.1648 dir=0.0598 nc=16.2114 [0.40s/it]
Epoch [27/100] (eps=0.0500) [850/852] |███████████████████-| G=3.9976 D=-0.5027 dir=0.0597 nc=18.0943 [0.47s/it]
Epoch [27/100] (eps=0.0500) [852/852] |████████████████████| G=3.6025 D=-0.6124 dir=0.0313 nc=16.6790 [0.50s/it]
Epoch [28/100] (eps=0.0500) [050/852] |█-------------------| G=4.2308 D=-0.4547 dir=0.0449 nc=19.4884 [0.41s/it]
Epoch [28/100] (eps=0.0500) [100/852] |██------------------| G=3.5006 D=-0.4523 dir=0.0614 nc=18.1243 [0.39s/it]
Epoch [28/100] (eps=0.0500) [150/852] |███-----------------| G=3.1969 D=-0.2319 dir=0.0381 nc=16.7220 [0.39s/it]
Epoch [28/100] (eps=0.0500) [200/852] |████----------------| G=3.5989 D=-0.1680 dir=0.0598 nc=15.8732 [0.39s/it]
Epoch [28/100] (eps=0.0500) [250/852] |█████---------------| G=3.0131 D=0.8131 dir=0.0506 nc=16.6532 [0.40s/it]
Epoch [28/100] (eps=0.0500) [300/852] |███████-------------| G=2.9959 D=0.2784 dir=0.0682 nc=14.9917 [0.40s/it]
Epoch [28/100] (eps=0.0500) [350/852] |████████------------| G=3.5482 D=-0.3550 dir=0.0556 nc=17.2068 [0.39s/it]
Epoch [28/100] (eps=0.0500) [400/852] |█████████-----------| G=3.1302 D=-0.0015 dir=0.0591 nc=16.5439 [0.40s/it]
Epoch [28/100] (eps=0.0500) [450/852] |██████████----------| G=2.8186 D=0.4353 dir=0.0627 nc=15.2985 [0.40s/it]
Epoch [28/100] (eps=0.0500) [500/852] |███████████---------| G=2.9594 D=0.0231 dir=0.0468 nc=16.4522 [0.46s/it]
Epoch [28/100] (eps=0.0500) [550/852] |████████████--------| G=4.1556 D=-0.9237 dir=0.0480 nc=16.9301 [0.39s/it]
Epoch [28/100] (eps=0.0500) [600/852] |██████████████------| G=2.8861 D=0.3115 dir=0.0520 nc=15.4537 [0.39s/it]
Epoch [28/100] (eps=0.0500) [650/852] |███████████████-----| G=4.4266 D=-0.5688 dir=0.0584 nc=19.2077 [0.40s/it]
Epoch [28/100] (eps=0.0500) [700/852] |████████████████----| G=3.8222 D=0.1156 dir=0.0724 nc=19.0751 [0.39s/it]
Epoch [28/100] (eps=0.0500) [750/852] |█████████████████---| G=3.8433 D=-0.3177 dir=0.0566 nc=18.0987 [0.39s/it]
Epoch [28/100] (eps=0.0500) [800/852] |██████████████████--| G=3.3104 D=0.0428 dir=0.0672 nc=18.8175 [0.39s/it]
Epoch [28/100] (eps=0.0500) [850/852] |███████████████████-| G=4.3302 D=-0.5102 dir=0.0534 nc=19.6750 [0.39s/it]
Epoch [28/100] (eps=0.0500) [852/852] |████████████████████| G=3.0634 D=-0.0058 dir=0.0483 nc=16.6521 [0.37s/it]
Epoch [29/100] (eps=0.0500) [050/852] |█-------------------| G=3.0238 D=-0.0965 dir=0.0676 nc=15.1088 [0.40s/it]
Epoch [29/100] (eps=0.0500) [100/852] |██------------------| G=3.6751 D=-0.2697 dir=0.0455 nc=18.4858 [0.39s/it]
Epoch [29/100] (eps=0.0500) [150/852] |███-----------------| G=3.3994 D=-0.1952 dir=0.0603 nc=16.7153 [0.46s/it]
Epoch [29/100] (eps=0.0500) [200/852] |████----------------| G=3.3145 D=0.9127 dir=0.0625 nc=16.5059 [0.40s/it]
Epoch [29/100] (eps=0.0500) [250/852] |█████---------------| G=2.8584 D=0.2033 dir=0.0716 nc=15.2719 [0.39s/it]
Epoch [29/100] (eps=0.0500) [300/852] |███████-------------| G=3.5079 D=-0.3909 dir=0.0798 nc=15.9839 [0.40s/it]
Epoch [29/100] (eps=0.0500) [350/852] |████████------------| G=2.9373 D=0.0084 dir=0.1382 nc=16.2199 [0.40s/it]
Epoch [29/100] (eps=0.0500) [400/852] |█████████-----------| G=3.3367 D=0.1215 dir=0.0443 nc=16.5229 [0.40s/it]
Epoch [29/100] (eps=0.0500) [450/852] |██████████----------| G=3.4023 D=-0.2013 dir=0.0400 nc=16.3836 [0.39s/it]
Epoch [29/100] (eps=0.0500) [500/852] |███████████---------| G=3.0513 D=0.5225 dir=0.0611 nc=15.8785 [0.40s/it]
Epoch [29/100] (eps=0.0500) [550/852] |████████████--------| G=2.9563 D=0.5357 dir=0.0672 nc=17.0074 [0.40s/it]
Epoch [29/100] (eps=0.0500) [600/852] |██████████████------| G=3.6978 D=-0.5780 dir=0.1043 nc=16.2108 [0.39s/it]
Epoch [29/100] (eps=0.0500) [650/852] |███████████████-----| G=3.1192 D=0.2345 dir=0.0689 nc=17.6498 [0.45s/it]
Epoch [29/100] (eps=0.0500) [700/852] |████████████████----| G=3.3879 D=-0.0736 dir=0.1018 nc=16.7417 [0.40s/it]
Epoch [29/100] (eps=0.0500) [750/852] |█████████████████---| G=3.5377 D=0.2481 dir=0.0535 nc=19.8363 [0.40s/it]
Epoch [29/100] (eps=0.0500) [800/852] |██████████████████--| G=4.1741 D=-0.6496 dir=0.0400 nc=17.1252 [0.40s/it]
Epoch [29/100] (eps=0.0500) [850/852] |███████████████████-| G=2.9113 D=0.2613 dir=0.0437 nc=15.2970 [0.39s/it]
Epoch [29/100] (eps=0.0500) [852/852] |████████████████████| G=3.0266 D=0.0351 dir=0.1035 nc=14.8254 [0.46s/it]
Epoch [30/100] (eps=0.0500) [050/852] |█-------------------| G=3.2931 D=0.1334 dir=0.0410 nc=17.9764 [0.41s/it]
Epoch [30/100] (eps=0.0500) [100/852] |██------------------| G=2.6520 D=0.0255 dir=0.0742 nc=15.2479 [0.40s/it]
Epoch [30/100] (eps=0.0500) [150/852] |███-----------------| G=3.3649 D=0.2022 dir=0.0384 nc=16.9309 [0.40s/it]
Epoch [30/100] (eps=0.0500) [200/852] |████----------------| G=3.4255 D=0.1473 dir=0.0809 nc=16.3226 [0.39s/it]
Epoch [30/100] (eps=0.0500) [250/852] |█████---------------| G=4.0816 D=-0.7990 dir=0.0607 nc=16.9369 [0.40s/it]
Epoch [30/100] (eps=0.0500) [300/852] |███████-------------| G=5.1892 D=-0.5761 dir=0.0537 nc=24.2567 [0.46s/it]
Epoch [30/100] (eps=0.0500) [350/852] |████████------------| G=2.8261 D=0.8183 dir=0.0501 nc=16.0920 [0.39s/it]
Epoch [30/100] (eps=0.0500) [400/852] |█████████-----------| G=3.0464 D=-0.0991 dir=0.0712 nc=16.6552 [0.40s/it]
Epoch [30/100] (eps=0.0500) [450/852] |██████████----------| G=3.6236 D=-0.1101 dir=0.0589 nc=18.3480 [0.40s/it]
Epoch [30/100] (eps=0.0500) [500/852] |███████████---------| G=3.4602 D=-0.0186 dir=0.0469 nc=16.7152 [0.40s/it]
Epoch [30/100] (eps=0.0500) [550/852] |████████████--------| G=3.0538 D=-0.0259 dir=0.0490 nc=15.5241 [0.40s/it]
Epoch [30/100] (eps=0.0500) [600/852] |██████████████------| G=3.9104 D=-0.5949 dir=0.0464 nc=16.6659 [0.40s/it]
Epoch [30/100] (eps=0.0500) [650/852] |███████████████-----| G=3.4161 D=-0.1389 dir=0.0605 nc=17.1289 [0.40s/it]
Epoch [30/100] (eps=0.0500) [700/852] |████████████████----| G=3.7539 D=-0.2115 dir=0.0538 nc=18.2860 [0.39s/it]
Epoch [30/100] (eps=0.0500) [750/852] |█████████████████---| G=2.8261 D=0.1265 dir=0.0540 nc=15.2774 [0.40s/it]
Epoch [30/100] (eps=0.0500) [800/852] |██████████████████--| G=4.2858 D=-0.9241 dir=0.0711 nc=17.1066 [0.47s/it]
Epoch [30/100] (eps=0.0500) [850/852] |███████████████████-| G=3.2171 D=0.2800 dir=0.0693 nc=17.2170 [0.40s/it]
Epoch [30/100] (eps=0.0500) [852/852] |████████████████████| G=3.3612 D=-0.0601 dir=0.0583 nc=16.4862 [0.38s/it]
Epoch [31/100] (eps=0.0500) [050/852] |█-------------------| G=3.3828 D=-0.2135 dir=0.0568 nc=15.7195 [0.41s/it]
Epoch [31/100] (eps=0.0500) [100/852] |██------------------| G=3.2859 D=-0.5492 dir=0.0415 nc=15.7462 [0.39s/it]
Epoch [31/100] (eps=0.0500) [150/852] |███-----------------| G=3.5700 D=0.0012 dir=0.0687 nc=17.2193 [0.39s/it]
Epoch [31/100] (eps=0.0500) [200/852] |████----------------| G=3.2983 D=0.9795 dir=0.0508 nc=16.3353 [0.39s/it]
Epoch [31/100] (eps=0.0500) [250/852] |█████---------------| G=3.4629 D=-0.1060 dir=0.0768 nc=17.8666 [0.39s/it]
Epoch [31/100] (eps=0.0500) [300/852] |███████-------------| G=2.9569 D=0.5232 dir=0.0604 nc=16.2312 [0.40s/it]
Epoch [31/100] (eps=0.0500) [350/852] |████████------------| G=3.0752 D=0.3306 dir=0.0580 nc=16.3488 [0.39s/it]
Epoch [31/100] (eps=0.0500) [400/852] |█████████-----------| G=3.8931 D=-0.8588 dir=0.0494 nc=16.8739 [0.39s/it]
Epoch [31/100] (eps=0.0500) [450/852] |██████████----------| G=3.2847 D=-0.0112 dir=0.0659 nc=14.6596 [0.47s/it]
Epoch [31/100] (eps=0.0500) [500/852] |███████████---------| G=4.1436 D=1.0180 dir=0.0891 nc=19.9392 [0.40s/it]
Epoch [31/100] (eps=0.0500) [550/852] |████████████--------| G=3.6092 D=-0.1886 dir=0.0596 nc=16.6624 [0.40s/it]
Epoch [31/100] (eps=0.0500) [600/852] |██████████████------| G=3.2223 D=0.1611 dir=0.0577 nc=15.1998 [0.39s/it]
Epoch [31/100] (eps=0.0500) [650/852] |███████████████-----| G=4.2492 D=-0.6445 dir=0.0401 nc=17.6456 [0.39s/it]
Epoch [31/100] (eps=0.0500) [700/852] |████████████████----| G=3.2581 D=-0.1458 dir=0.0483 nc=16.4111 [0.39s/it]
Epoch [31/100] (eps=0.0500) [750/852] |█████████████████---| G=2.9081 D=-0.0955 dir=0.0488 nc=15.2481 [0.39s/it]
Epoch [31/100] (eps=0.0500) [800/852] |██████████████████--| G=3.1843 D=0.7527 dir=0.0645 nc=17.5308 [0.39s/it]
Epoch [31/100] (eps=0.0500) [850/852] |███████████████████-| G=4.0709 D=-0.3390 dir=0.0423 nc=17.1096 [0.39s/it]
Epoch [31/100] (eps=0.0500) [852/852] |████████████████████| G=3.9297 D=-0.2070 dir=0.0594 nc=17.8280 [0.46s/it]
Epoch [32/100] (eps=0.0500) [050/852] |█-------------------| G=3.3958 D=0.0625 dir=0.0495 nc=17.1026 [0.40s/it]
Epoch [32/100] (eps=0.0500) [100/852] |██------------------| G=3.0913 D=0.0783 dir=0.1117 nc=15.2258 [0.45s/it]
Epoch [32/100] (eps=0.0500) [150/852] |███-----------------| G=3.6327 D=-0.1683 dir=0.0433 nc=16.6753 [0.40s/it]
Epoch [32/100] (eps=0.0500) [200/852] |████----------------| G=3.4007 D=-0.4522 dir=0.0495 nc=15.5283 [0.40s/it]
Epoch [32/100] (eps=0.0500) [250/852] |█████---------------| G=3.3690 D=-0.2716 dir=0.0319 nc=16.8320 [0.40s/it]
Epoch [32/100] (eps=0.0500) [300/852] |███████-------------| G=2.8228 D=0.2661 dir=0.0457 nc=16.3959 [0.40s/it]
Epoch [32/100] (eps=0.0500) [350/852] |████████------------| G=3.0098 D=0.1663 dir=0.0557 nc=16.2096 [0.40s/it]
Epoch [32/100] (eps=0.0500) [400/852] |█████████-----------| G=2.7749 D=-0.0254 dir=0.0488 nc=14.9254 [0.39s/it]
Epoch [32/100] (eps=0.0500) [450/852] |██████████----------| G=3.7115 D=-0.1588 dir=0.0466 nc=17.8174 [0.39s/it]
Epoch [32/100] (eps=0.0500) [500/852] |███████████---------| G=2.7002 D=0.4166 dir=0.0419 nc=14.9763 [0.39s/it]
Epoch [32/100] (eps=0.0500) [550/852] |████████████--------| G=3.3080 D=-0.4442 dir=0.0535 nc=17.5690 [0.39s/it]
Epoch [32/100] (eps=0.0500) [600/852] |██████████████------| G=3.5482 D=-0.3427 dir=0.0472 nc=17.4309 [0.46s/it]
Epoch [32/100] (eps=0.0500) [650/852] |███████████████-----| G=3.4611 D=-0.5541 dir=0.0000 nc=16.2520 [0.40s/it]
Epoch [32/100] (eps=0.0500) [700/852] |████████████████----| G=3.3180 D=0.2439 dir=0.0924 nc=17.4087 [0.40s/it]
Epoch [32/100] (eps=0.0500) [750/852] |█████████████████---| G=3.3473 D=-0.2912 dir=0.0452 nc=16.7325 [0.40s/it]
Epoch [32/100] (eps=0.0500) [800/852] |██████████████████--| G=3.4899 D=-0.4640 dir=0.0599 nc=17.3469 [0.40s/it]
Epoch [32/100] (eps=0.0500) [850/852] |███████████████████-| G=3.2368 D=0.1893 dir=0.0698 nc=17.1185 [0.40s/it]
Epoch [32/100] (eps=0.0500) [852/852] |████████████████████| G=4.1101 D=-0.8069 dir=0.0648 nc=16.2748 [0.39s/it]
Epoch [33/100] (eps=0.0500) [050/852] |█-------------------| G=3.5866 D=-0.6014 dir=0.0429 nc=16.3061 [0.40s/it]
Epoch [33/100] (eps=0.0500) [100/852] |██------------------| G=3.1655 D=-0.0375 dir=0.0411 nc=16.3807 [0.39s/it]
Epoch [33/100] (eps=0.0500) [150/852] |███-----------------| G=2.7163 D=0.1275 dir=0.0644 nc=15.5978 [0.40s/it]
Epoch [33/100] (eps=0.0500) [200/852] |████----------------| G=3.5486 D=-0.1007 dir=0.0434 nc=16.6166 [0.39s/it]
Epoch [33/100] (eps=0.0500) [250/852] |█████---------------| G=4.0522 D=-0.5225 dir=0.0539 nc=17.9315 [0.46s/it]
Epoch [33/100] (eps=0.0500) [300/852] |███████-------------| G=2.2972 D=-0.0323 dir=0.0549 nc=16.4865 [0.39s/it]
Epoch [33/100] (eps=0.0500) [350/852] |████████------------| G=4.1454 D=-0.5702 dir=0.0448 nc=16.7870 [0.39s/it]
Epoch [33/100] (eps=0.0500) [400/852] |█████████-----------| G=3.1207 D=1.1158 dir=0.0685 nc=18.5900 [0.39s/it]
Epoch [33/100] (eps=0.0500) [450/852] |██████████----------| G=2.9761 D=0.3187 dir=0.0614 nc=15.7764 [0.39s/it]
Epoch [33/100] (eps=0.0500) [500/852] |███████████---------| G=3.9339 D=0.0427 dir=0.0571 nc=20.6587 [0.39s/it]
Epoch [33/100] (eps=0.0500) [550/852] |████████████--------| G=3.8423 D=-0.1271 dir=0.0351 nc=18.3534 [0.40s/it]
Epoch [33/100] (eps=0.0500) [600/852] |██████████████------| G=3.2963 D=0.4457 dir=0.0500 nc=19.5047 [0.40s/it]
Epoch [33/100] (eps=0.0500) [650/852] |███████████████-----| G=3.4700 D=-0.1962 dir=0.0786 nc=16.2738 [0.39s/it]
Epoch [33/100] (eps=0.0500) [700/852] |████████████████----| G=3.4649 D=-0.0019 dir=0.0619 nc=17.1127 [0.40s/it]
Epoch [33/100] (eps=0.0500) [750/852] |█████████████████---| G=3.3403 D=-0.0619 dir=0.0484 nc=17.2845 [0.47s/it]
Epoch [33/100] (eps=0.0500) [800/852] |██████████████████--| G=3.6741 D=0.4395 dir=0.0472 nc=17.2608 [0.39s/it]
Epoch [33/100] (eps=0.0500) [850/852] |███████████████████-| G=3.0547 D=0.7732 dir=0.0884 nc=16.2338 [0.39s/it]
Epoch [33/100] (eps=0.0500) [852/852] |████████████████████| G=2.6709 D=0.4802 dir=0.0510 nc=14.2010 [0.37s/it]
Epoch [34/100] (eps=0.0500) [050/852] |█-------------------| G=3.9261 D=-0.5216 dir=0.0635 nc=18.2094 [0.40s/it]
Epoch [34/100] (eps=0.0500) [100/852] |██------------------| G=4.3162 D=-0.6085 dir=0.0878 nc=16.9923 [0.40s/it]
Epoch [34/100] (eps=0.0500) [150/852] |███-----------------| G=3.2386 D=0.4890 dir=0.0616 nc=16.6068 [0.40s/it]
Epoch [34/100] (eps=0.0500) [200/852] |████----------------| G=3.2221 D=0.0937 dir=0.0601 nc=16.3919 [0.40s/it]
Epoch [34/100] (eps=0.0500) [250/852] |█████---------------| G=3.5691 D=-0.4418 dir=0.0391 nc=16.5730 [0.39s/it]
Epoch [34/100] (eps=0.0500) [300/852] |███████-------------| G=3.5408 D=-0.3798 dir=0.0819 nc=17.4911 [0.39s/it]
Epoch [34/100] (eps=0.0500) [350/852] |████████------------| G=3.2118 D=0.0154 dir=0.0508 nc=16.3947 [0.39s/it]
Epoch [34/100] (eps=0.0500) [400/852] |█████████-----------| G=2.7353 D=0.3367 dir=0.0597 nc=14.4860 [0.46s/it]
Epoch [34/100] (eps=0.0500) [450/852] |██████████----------| G=4.5989 D=-0.3600 dir=0.0881 nc=17.9488 [0.39s/it]
Epoch [34/100] (eps=0.0500) [500/852] |███████████---------| G=3.2436 D=-0.1835 dir=0.0464 nc=15.9347 [0.39s/it]
Epoch [34/100] (eps=0.0500) [550/852] |████████████--------| G=2.7978 D=0.2320 dir=0.0503 nc=14.6629 [0.40s/it]
Epoch [34/100] (eps=0.0500) [600/852] |██████████████------| G=2.9967 D=-0.1849 dir=0.0513 nc=15.0324 [0.39s/it]
Epoch [34/100] (eps=0.0500) [650/852] |███████████████-----| G=3.6040 D=-0.0835 dir=0.0788 nc=15.9729 [0.39s/it]
Epoch [34/100] (eps=0.0500) [700/852] |████████████████----| G=2.8016 D=-0.0444 dir=0.0435 nc=17.2313 [0.39s/it]
Epoch [34/100] (eps=0.0500) [750/852] |█████████████████---| G=2.9118 D=-0.1696 dir=0.0844 nc=15.8347 [0.39s/it]
Epoch [34/100] (eps=0.0500) [800/852] |██████████████████--| G=2.9276 D=-0.0501 dir=0.0413 nc=16.0106 [0.38s/it]
Epoch [34/100] (eps=0.0500) [850/852] |███████████████████-| G=2.9988 D=0.0177 dir=0.0577 nc=15.5536 [0.39s/it]
Epoch [34/100] (eps=0.0500) [852/852] |████████████████████| G=4.3601 D=-0.3836 dir=0.0532 nc=18.9801 [0.38s/it]
Epoch [35/100] (eps=0.0500) [050/852] |█-------------------| G=2.6784 D=0.1190 dir=0.0545 nc=15.4208 [0.48s/it]
Epoch [35/100] (eps=0.0500) [100/852] |██------------------| G=3.7747 D=-0.4674 dir=0.0552 nc=16.8562 [0.40s/it]
